1.466150098202594876e+01,4.481531773317575684e+00,6.485901041725573357e+00,8.660458540092623281e+00,4.861099521303657411e+00,6.286688005005129476e+00,1.267233747587778048e+01,3.129153550290276975e+00,9.749822463830765784e+00,2.913134069735072273e+00,7.302558089632222860e+00,1.228729828069680963e+01,5.427978815247762157e+00,1.013774685679566012e+01,1.341968110532330627e+01,1.041192757570015992e+01,1.378009160916410458e+01,3.200432826860188928e+00,8.490947354410387504e+00,1.252542689858924341e+01,7.286246247565509648e+00,3.433489633369363414e+00,1.264653165173298532e+01,9.672323269889293584e+00,2.039181580159408202e+00,2.976354629607525393e+00,1.355768132463628106e+01,2.442306479203947944e+00,8.085538727312481910e+00,6.054980772509450659e+00,1.110632779273594828e+01,1.266520471213829424e+01,1.265830701590927632e+01,1.410294890964656744e+01,8.612589167773231580e+00,1.315691124842984649e+01,5.649202166729256902e+00,9.515173847666126505e+00,7.632398803722217906e+00,4.629000686419574073e+00,6.109355549925110651e+00,1.255177761813424375e+01,7.750947230548304034e+00,4.445215674702906128e+00,4.658470097006566668e+00,7.950498920489429189e+00,1.008782166081191534e+01,4.878472841410745886e+00,2.741051096714579027e-01,1.606965517325429715e+01
1.249234372454713693e+01,3.422302481625035586e+00,7.109175579514493748e+00,7.532555687854291193e+00,4.271554720730830645e+00,6.425527354611466180e+00,1.059490066292295829e+01,8.785507729807139343e-01,7.611303206108631869e+00,3.837731428547926704e+00,8.624121531171301314e+00,1.020722561658764249e+01,5.713626088652285162e+00,8.164974210555412171e+00,1.248796711440063056e+01,8.161057116544851553e+00,1.157303548518863678e+01,4.979349377812540389e+00,6.934782363234553770e+00,1.117530661188831154e+01,6.374947178078362420e+00,5.484132156103310507e+00,1.059002372688334681e+01,8.356037809292242713e+00,3.567105049677032458e+00,2.454511831748554584e+00,1.210566320392850770e+01,4.003563030041704662e-01,6.056674754386236259e+00,8.106833202064748889e+00,9.013299808261733048e+00,1.041713306415295293e+01,1.173000351531488405e+01,1.197770957246878964e+01,1.080293248665241812e+01,1.131054631906379804e+01,7.898757311749887933e+00,7.284963684958652763e+00,6.462420577184371240e+00,6.863047528780924722e+00,8.235441908403785760e+00,1.080643293058803422e+01,9.965872914746343625e+00,4.383983112806824955e+00,6.099780072542229981e+00,6.243419505549517190e+00,7.859460598384487184e+00,2.847216311443474979e+00,2.514426510598037900e+00,1.389696159820925025e+01
1.137567794639034702e+01,4.378901632111035225e-01,1.080722276291217909e+01,3.959576113164139155e+00,7.269268826112165183e-01,3.256369280693948376e+00,9.056764061203677940e+00,3.718303260072347349e+00,6.624975359141940245e+00,3.206728015977005519e+00,1.197598696800744200e+01,8.701630802990093727e+00,9.476747667141134812e+00,6.343774049317471686e+00,8.791060738625972704e+00,8.554565717810753256e+00,1.079432489009094986e+01,7.896538459145735267e+00,4.030708100955021855e+00,7.843242823114947804e+00,9.969889926199876129e+00,7.992412388045115001e+00,8.957618471330876631e+00,4.997741441694524944e+00,6.693803181655085588e+00,6.249944366225010484e+00,8.908175372267063352e+00,3.412775089058793565e+00,8.230252550121603505e+00,1.051326315189704985e+01,7.646622714594426995e+00,1.030212678717584751e+01,8.028781441880141756e+00,1.061718526465312351e+01,1.265425506585197546e+01,8.927309967078517872e+00,9.382908134100643949e+00,8.229014523991773800e+00,2.937560503180752569e+00,8.642390344012959247e+00,1.043534170741104461e+01,8.178523994265599839e+00,1.170404330801622805e+01,8.175087166605761624e+00,9.341034327336334542e+00,9.097113334809627361e+00,7.592465071065514159e+00,5.635066772868012386e+00,4.800193442245272557e+00,1.275452745302426294e+01
1.685467631778783826e+01,5.632683705865011881e+00,1.004066333136742806e+01,8.583880457036185518e+00,5.041105658480120155e+00,4.405533816686580728e+00,1.454481826486446572e+01,6.688676834395885784e+00,1.203994924563530233e+01,2.442314117810632901e+00,9.843029861435834249e+00,1.419022667235831925e+01,9.348196922001321241e+00,1.183027667371325720e+01,1.236079464889253110e+01,1.355339310533366515e+01,1.622565061200472769e+01,5.854487621461123226e+00,9.341828945227190317e+00,1.243421982537588555e+01,1.159810011415400943e+01,5.208451326500169287e+00,1.444262465338635160e+01,9.823158660372824258e+00,5.624958355760425910e+00,7.299896517996184997e+00,1.361905437886448311e+01,5.911782079397431389e+00,1.201952053972041590e+01,6.843793105846117442e+00,1.312743281316063459e+01,1.554842761564826148e+01,1.165604188730309154e+01,1.610559068369331825e+01,8.006066739144630517e+00,1.425504089033447208e+01,4.757153002113208018e+00,1.292510528298718597e+01,7.852044323052887798e+00,4.548321808328770643e+00,6.485778471756511898e+00,1.341345500165777160e+01,7.027246475262177938e+00,8.615988145913879848e+00,7.467487630569276114e+00,1.214916399823307636e+01,1.283519501974134869e+01,8.820983370332889706e+00,4.102389170658560680e+00,1.823873021415373685e+01
1.251021894787404420e+01,1.805800293406950141e+00,1.136748962212127267e+01,4.135922653749030786e+00,6.951684652764040795e-01,1.884640645946431103e+00,1.012379867484750307e+01,4.808002624623493482e+00,7.879648561111292082e+00,2.654560831862333714e+00,1.223256148364632701e+01,9.785635061145617541e+00,1.014672699119638111e+01,7.411319876033456211e+00,8.540793907581090139e+00,9.942927196195940454e+00,1.200877695441018567e+01,8.037587910896416332e+00,4.797450996596898776e+00,8.070389255140353768e+00,1.102174982186405927e+01,7.948900857213990534e+00,1.000012729642362075e+01,5.337777254984494846e+00,7.001482517812564588e+00,7.052672691350355016e+00,9.216201903910596016e+00,4.336472113215451785e+00,9.596280875602085203e+00,1.032327660064962416e+01,8.792736583870663480e+00,1.162725395565343156e+01,7.786228770158557744e+00,1.170247033651064861e+01,1.218496023499639591e+01,9.702333923388367865e+00,8.872958961445585047e+00,9.641127274910724410e+00,3.313526414174028378e+00,8.274808758005125497e+00,1.016160103910946866e+01,8.861102811677598723e+00,1.121380856659386005e+01,8.929497306698674919e+00,9.589648433985876963e+00,1.037813219801728870e+01,8.931943408995369538e+00,6.872058147627165603e+00,4.985571583942299156e+00,1.386604796051236654e+01
3.015395912589453609e+00,1.073649082127159460e+01,1.906080544651623399e+01,8.082151677968759884e+00,1.115184917644815243e+01,1.251971687824794977e+01,2.453916018881542982e+00,1.199685204987770426e+01,5.426526635337516780e+00,1.397886261903831695e+01,2.116162644926340519e+01,2.803583340711272243e+00,1.749890525908664074e+01,4.616655704665755700e+00,8.570680482036777903e+00,7.278608739578391607e+00,4.000856906614564501e+00,1.774730964295051194e+01,6.863574934752628032e+00,5.824473599547760116e+00,1.573369593917512077e+01,1.817531194061929867e+01,2.335135545602441631e+00,6.898624672662909241e+00,1.633560356437918770e+01,1.453202112103104859e+01,5.059958566669479296e+00,1.244514225264841301e+01,1.111688068362739656e+01,2.080468604746439709e+01,3.942329016653136176e+00,5.884059018418653864e+00,8.445170820447895466e+00,2.203972023246730583e+00,2.326453860982362087e+01,2.148607731814961674e+00,2.006724788908726609e+01,8.523516472266825517e+00,8.480580824263338258e+00,1.922059901618941424e+01,2.085375968798363289e+01,3.189407788416561029e+00,2.234524998754883995e+01,1.611668520879035427e+01,1.879358291747575294e+01,1.294936856653553292e+01,6.139781715028780340e+00,1.182939257379516107e+01,1.495336024002785003e+01,3.469494856679350647e+00
6.359442804772196922e+00,5.552208770773779278e+00,1.484597623344536110e+01,3.286903454664527935e+00,5.916770354537279175e+00,7.424962097997694244e+00,3.873108771640208836e+00,7.362047759116750356e+00,3.039028473568754940e+00,8.759938884361488931e+00,1.662383665251893561e+01,3.597622470979291442e+00,1.332199872541690411e+01,1.493073503727095463e+00,6.495423184138420680e+00,6.121613509840912570e+00,6.190825692607224262e+00,1.290197001197500271e+01,1.661553014897720004e+00,3.981408739682293252e+00,1.236617325983398885e+01,1.321388464682214092e+01,3.698121956066159122e+00,2.487377959508266567e+00,1.153552829770780086e+01,1.011573641659717460e+01,4.495350307117542243e+00,7.647202208596556972e+00,8.509958998940613029e+00,1.582060737847400134e+01,2.954217271052393290e+00,6.622128391016872229e+00,5.935590762933571796e+00,5.445022305979124511e+00,1.814685756372146486e+01,3.395391534602254513e+00,1.490797336818829777e+01,6.734802908761562179e+00,3.364315849367936373e+00,1.410917717954415274e+01,1.581685034628686992e+01,2.792324617031075817e+00,1.721084021818034415e+01,1.190997223208042399e+01,1.411285619713572892e+01,1.015797143383188583e+01,4.594648308235683487e+00,7.878045983241733552e+00,9.956866042493750513e+00,7.625027560791115100e+00
1.327755108767450309e+01,2.108626629642464945e+00,1.039491397738403933e+01,5.275843811001072581e+00,1.464036287682259907e+00,2.436053671045856461e+00,1.094923735752469085e+01,4.363621750524286469e+00,8.515178175104784586e+00,1.500906366716409757e+00,1.113806814702629389e+01,1.059700339862953733e+01,9.241505022891672638e+00,8.233383651653289448e+00,9.684822968962153666e+00,1.030117010215124829e+01,1.269092400934311016e+01,6.926409552566528127e+00,5.781827132155285653e+00,9.217196508465921312e+00,1.040622648262052330e+01,6.801836587335953865e+00,1.084457236878593456e+01,6.458317886136071273e+00,5.951053278135402635e+00,6.273870632456047147e+00,1.035376114050520613e+01,3.755980901999816268e+00,9.484233915203954979e+00,9.162819643490621502e+00,9.548444561126316898e+00,1.214402220527472664e+01,8.932799411858107774e+00,1.251381681961204784e+01,1.105007790459208294e+01,1.070393350895811757e+01,7.742270155511162599e+00,9.854121587638193347e+00,4.406007679839677671e+00,7.120655888216053775e+00,9.002221820111698136e+00,9.899334604629315137e+00,1.008219272911288122e+01,8.088818922209476625e+00,8.501365535437365395e+00,1.006958086436954147e+01,9.426652502264774469e+00,6.542959217234926683e+00,3.919302932745584833e+00,1.465503974299446099e+01
1.314983674997103513e+01,3.921217913416727541e+00,6.555805001313792069e+00,8.092040769170562697e+00,4.668547717459507140e+00,6.662389805986408398e+00,1.126875776136951224e+01,1.510008326706026249e+00,8.278501501476247526e+00,3.784473720606321034e+00,7.976281612317664305e+00,1.088095433176033033e+01,5.212497755138450373e+00,8.842672940930938807e+00,1.302265673590128436e+01,8.738390519293279368e+00,1.221644722501513947e+01,4.302199613281897150e+00,7.570056916644789524e+00,1.178660025334099970e+01,6.217536363084015250e+00,4.824197329664417389e+00,1.126549302207991943e+01,8.955122729172654061e+00,2.889335757762179213e+00,2.053237993991795296e+00,1.273456165913997573e+01,1.032652857193705476e+00,6.409900038864184246e+00,7.441429546319792365e+00,9.686164485691699966e+00,1.102109933449756873e+01,1.226231936011913604e+01,1.264513195790919298e+01,1.016603668741052147e+01,1.198393948704264389e+01,7.315194418400492893e+00,7.814039120143520201e+00,7.024759271012286810e+00,6.257818658482328544e+00,7.582311374494744349e+00,1.147143704292704491e+01,9.341834471014371033e+00,3.938016269661793523e+00,5.433956174694920982e+00,6.414799493299500277e+00,8.491758614599538291e+00,3.189948936112510847e+00,1.982093221952957007e+00,1.455293308393827978e+01
1.831127022909016588e+01,7.152642178919710325e+00,8.984575399139838936e+00,1.048382768233794415e+01,6.766603191930922634e+00,6.426009245174143736e+00,1.608749945502829348e+01,7.397835081652185174e+00,1.341871837780177223e+01,3.889814206682466580e+00,8.322781533481846239e+00,1.572039430069675880e+01,8.579701568897295516e+00,1.339632191407542017e+01,1.438644367403973412e+01,1.459387308681804996e+01,1.758747075881409927e+01,4.742950978797098038e+00,1.107969493966198371e+01,1.437761299460995623e+01,1.131708656305334237e+01,3.864983137270098013e+00,1.600731211242646523e+01,1.170535562419837561e+01,5.009220994716631736e+00,7.223244938900570844e+00,1.554957395438366774e+01,6.627386148953028133e+00,1.254324113704352506e+01,4.977663099815227810e+00,1.460972331181707773e+01,1.672566627610737910e+01,1.367764678177875304e+01,1.762007769831621928e+01,5.976349320288643518e+00,1.600035162960866231e+01,2.732530362542258118e+00,1.381751734596477021e+01,9.686314361352446056e+00,2.683500457259690108e+00,4.555823085414897555e+00,1.520321344710410827e+01,4.996860928615405761e+00,8.133583354469495319e+00,6.207317980830026727e+00,1.237456037457467595e+01,1.404854488399863044e+01,9.326810702968916900e+00,4.192230412907528070e+00,1.971164674383734550e+01
9.073539907165837803e+00,8.656330813720014561e+00,9.691364478106729408e+00,1.082044092225052090e+01,9.795435532049229010e+00,1.232766909908211872e+01,8.557095981546209984e+00,6.319206347008226921e+00,6.142656115890640756e+00,1.072966795249437943e+01,1.235778111395374523e+01,8.257327937243774230e+00,8.273367853283422946e+00,7.788214323776517567e+00,1.525285650626626044e+01,3.727507563214675912e+00,7.788857171216752029e+00,1.058898425436783697e+01,9.111898879425792686e+00,1.282149009849009680e+01,5.331332543640841415e+00,1.148586904620106530e+01,8.733557182123533380e+00,1.082979716170948770e+01,9.335665579441435824e+00,6.754526959939036956e+00,1.318337806747866026e+01,7.093181233273888608e+00,1.005062232268612910e+00,1.377526759041848692e+01,7.351649005804192782e+00,5.815734967802495881e+00,1.462106192698444040e+01,9.152482518239057896e+00,1.679645392231928014e+01,1.070192990304104441e+01,1.441904714051928238e+01,2.454097873559874632e+00,1.001258231425933687e+01,1.328755113912261976e+01,1.412495844499817998e+01,1.086328059647746969e+01,1.612866456874278143e+01,7.247583467141051727e+00,1.077690009196081711e+01,2.268895838455196934e+00,4.909344637607237161e+00,4.223988642834125784e+00,9.363619293298413027e+00,1.021350113930466641e+01
1.080319999591047164e+01,6.877455918811993252e-01,1.113526582978807689e+01,3.531600439634346777e+00,1.150877671370121202e+00,3.563461226925933811e+00,8.473582632431241990e+00,3.850027477275772547e+00,6.082992327518873310e+00,3.796572159753944131e+00,1.240231652630809123e+01,8.120233806742474414e+00,9.766294257394292799e+00,5.759003840066263535e+00,8.443418772319329690e+00,8.116384464775352470e+00,1.024082308966856658e+01,8.368257443218015013e+00,3.457674028177577075e+00,7.357627745530501251e+00,1.005877632715216308e+01,8.505109020959563892e+00,8.372039368950522586e+00,4.504540846529096143e+00,7.128174386392482909e+00,6.503321591195461160e+00,8.398908689774380321e+00,3.657823042372106315e+00,8.033176335705038085e+00,1.104674077718958536e+01,7.074292566956307482e+00,9.799335924206438619e+00,7.683487712960864968e+00,1.003679102517887678e+01,1.322491975369594286e+01,8.343279870910413010e+00,9.960308305430464415e+00,7.859194206752461831e+00,2.478335384135573971e+00,9.205779417903000805e+00,1.098270164474378952e+01,7.604454065925412287e+00,1.227758302534981460e+01,8.434874524435054255e+00,9.777886340479707172e+00,9.005777461931225858e+00,7.099691756689439970e+00,5.611183247965751519e+00,5.284672510487522068e+00,1.217857877620709139e+01
1.242922352050706003e+01,1.677568007782718862e+00,8.924642187547485506e+00,5.873180147780509230e+00,2.229553234218083269e+00,4.309797956156209864e+00,1.026644861192308333e+01,2.396347941060043674e+00,7.522597886394769340e+00,2.283141157046578940e+00,1.005586958136603926e+01,9.890982267405783901e+00,7.638448247111779388e+00,7.623690154524351392e+00,1.070608504146969686e+01,8.842228253452427467e+00,1.168676710465342161e+01,6.004287616157821361e+00,5.723643497913291966e+00,9.721803984621111283e+00,8.491009512323666186e+00,6.170843547953716701e+00,1.020732417652031643e+01,6.868491618203033333e+00,4.774867972890148415e+00,4.492416768422620166e+00,1.075585503941293020e+01,1.804930964925098635e+00,7.602152883161486407e+00,8.745817638735825739e+00,8.751923650241236530e+00,1.087461281805348179e+01,9.943601995176869934e+00,1.177016646431561320e+01,1.106833973254047265e+01,1.049184963188023545e+01,7.877922051928487157e+00,8.233389773441066595e+00,4.834673807993519645e+00,7.024838032777704022e+00,8.721566431912521011e+00,9.830242116641175087e+00,1.014608250456093685e+01,6.384990575256763279e+00,7.423711965009239577e+00,8.110215097965847164e+00,8.175337500196322438e+00,4.587750192616002032e+00,2.928427150089659037e+00,1.383385778654461085e+01
